URL,Name,Description,Website,Capability,Countries
https://partner.visa.com/site/partner-directory/triple-a.html,TripleA,"TripleA was part of the 2022 cohort of the Visa Accelerator Program. TripleA and Visa work in partnership to support businesses to accept and pay in cryptocurrencies, without having to bear any price volatility.",https://triple-a.io/,Value Added Services,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Benin, Botswana, Bouvet Island, Burkina Faso, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Gabon, Gambia, Georgia, Ghana, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lesotho, Liberia, Macedonia, Madagascar, Malawi, Mauritania, Mauritius, Mayotte, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, South Africa, State of Palestine, Swaziland, Tajikistan, Togo, Turkmenistan, Uganda, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Zambia, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Honduras, Jamaica, Martinique, Mexico, Montserrat, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Benin, Botswana, Bouvet Island, Burkina Faso, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Gabon, Gambia, Georgia, Ghana, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lesotho, Liberia, Macedonia, Madagascar, Malawi, Mauritania, Mauritius, Mayotte, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, South Africa, State of Palestine, Swaziland, Tajikistan, Togo, Turkmenistan, Uganda, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Zambia, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Honduras, Jamaica, Martinique, Mexico, Montserrat, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Benin, Botswana, Bouvet Island, Burkina Faso, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Gabon, Gambia, Georgia, Ghana, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lesotho, Liberia, Macedonia, Madagascar, Malawi, Mauritania, Mauritius, Mayotte, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, South Africa, State of Palestine, Swaziland, Tajikistan, Togo, Turkmenistan, Uganda, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Zambia, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Honduras, Jamaica, Martinique, Mexico, Montserrat, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay"
https://partner.visa.com/site/partner-directory/trusting-social.html,Trusting Social ,"Trusting Social will provide credit insights to Visa’s partner banks and finance companies for using in their decisioning processes, enabling them to provide credit to under-served consumers at scale.",https://trustingsocial.com/,Value Added Services,"Indonesia, Philippines"
https://partner.visa.com/site/partner-directory/upstreet.html,Upstreet,Upstreet offers shoppers fractional share rewards with every eligible purchase at a range of Australian and international brands.,https://www.upstreet.co/,Value Added Services,"Indonesia, Philippines"
https://partner.visa.com/site/partner-directory/unit21.html,Unit21,"Unit21 is Visa Fintech Fast Track’s chosen partner for transaction and event monitoring, identity verification, and case management. We have a modular system that is used by existing Visa companies like Chime and Rayo.",https://www.unit21.ai/,Issuer Processor,"United States of America, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/tsys2.html,TSYS,"We are a leading global provider of seamless, secure and innovative solutions to payment card issuers — financial institutions and retail companies — in approximately 80 countries worldwide. With nearly 200 clients, and more than 638 million traditional accounts on file, TSYS succeeds by putting people and their needs at the heart of every decision to help them unlock payment possibilities.",https://www.tsys.com/,Buy Now Pay Later (BNPL),"Canada, United States of America, Canada, United States of America"
https://partner.visa.com/site/partner-directory/trueaccord.html,TrueAccord,"TrueAccord provides Visa issuers an industry-leading, issuer-branded digital collection solution that boosts recovery, retains consumers, and transforms the economics of your call center. The TrueAccord solutions personalize the collections and recovery experience, driving higher engagement, and repayment commitment by individually tailoring every stage of the customer journey.",https://www.trueaccord.com/,Value Added Services,"United States of America, United States of America, United States of America"
https://partner.visa.com/site/partner-directory/uptrillion.html,Uptrillion,UpTrillion provides solutions designed for any business on the go.,https://www.uptrillion.com,Tap to Phone,United States of America
https://partner.visa.com/site/partner-directory/veriff.html,Veriff,"Veriff provides Visa customers AI-powered and automated identity verification, KYC, and AML solutions. Onboard customers quickly while stopping fraud and bad actors.",https://www.veriff.com/?utm_campaign=Visa%20Ready&utm_source=Visa%20Ready,Value Added Services,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Canada, United States of America, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Canada, United States of America, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Canada, United States of America"
https://partner.visa.com/site/partner-directory/verifone.html,Verifone,"Verifone provides solutions to the world’s best-known retail brands, major financial institutions, and directly to more than 600,000 merchants alike. The company’s global services platform is built on a four-decade history of innovation and uncompromised security and handles 10.4B+ online and in-store transactions annually, totaling more than $440B. Trusted and recognized by consumers for its growing footprint of 35 million devices in more than 150 countries, businesses choose Verifone for its global scale, local capabilities, omnichannel prowess and solution flexibility. Learn more at Verifone.com.",https://www.verifone.com/en/us,Tap to Pay,United States of America
https://partner.visa.com/site/partner-directory/uvik.html,UVIK Technologies,"Uvik Technologies aims at transforming digital payments in India that enables merchants to accept Contact/Contactless Cards, Link-based, Wallets and UPI based payments. Uvik offers a wide range of value adds along with it in a customized manner to address partner's and merchant's needs.",https://www.uvik.in,Tap to Phone,India
https://partner.visa.com/site/partner-directory/verestro.html,Verestro,"We offer development and API integration for banks and fintechs. NFC, HCE, QR, P2P payments, loyalty solutions, virtual cards and much more.",https://verestro.com/en#welcome,"Token Service Provider (TSP), Token Requestor (TR)","Cambodia, Bulgaria, Poland, Romania, United Kingdom, Colombia, United States of America"
https://partner.visa.com/site/partner-directory/very-good-security.html,Very Good Security,"Very Good Security works with Visa globally to help fintechs and payments companies accept cards and launch products (issuing, payfacs, push-payment, etc.) with ease by expediting data security and compliance (PCI, SOC 2, GDPR, etc.). VGS is an Enablement Partner for Visa’s Fintech Fast Track and Marketplace programs. Visa Ventures also made a strategic investment in VGS in 2019.",https://www.verygoodsecurity.com/,Value Added Services,"Japan, Malaysia, New Zealand, Singapore, Nigeria, South Africa, United Arab Emirates, Colombia, Mexico, Canada, United States of America"
