item,URL,Name,# Star,Date,Title,Description,# Helpful
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,daniel escobar,5.0,"October 13, 2019",Se lo comen con gusto es un buen complemento,Excelente,
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,Amazon Customer,5.0,"December 24, 2018",Great Dog Food,My picky dogs love eating thus,
Victor Super Premium Dog Food Bundle Purpose Nutra Pro Dry Dog Food (5lbs) and Crunchy Dog Treats with Chicken Meal (14 oz),https://www.amazon.com/Victor-Premium-Purpose-Crunchy-Chicken/dp/B0C1HHH9MH/ref=sr_1_23?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-23,,,,,,
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Kkinney,3.0,"April 27, 2019","Good food,watch expiration dates",I like this food but this bag smelled rancid and my dog would not eat it. It had a close expiration date but should have been ok still. I ended up throwing it away and will buy local where I can easily see the expiration date.,
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Broham Dingleberry,5.0,"December 18, 2015",High quality USA-made food for our furry family members.,Our five dogs love Victor kibble. We rotate through other brands every so often but Victor is our favorite. We chose this one that's fortified with chondroitin and glucosamine because a few of our dogs are are already or getting up into their golden years so hopefully the added joint juice keeps them peppy for many more years.,One
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Elizabeth Arrowood,5.0,"May 5, 2020",wonderful,wonderful my picky dog max loves it his skin and coat look better,
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Victoria Strock,5.0,"September 24, 2014",My dogs love Victor and even more importantly,"My dogs love Victor and even more importantly, Vet commented how beautiful and healthy my German Shepherd looks.She wrapped her arms around him and commented on how soft and shiny his coat is! Have tried lamb, chicken with rice formulas. Now on the Ocean blend product.",2
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,YankeeinSC,5.0,"May 1, 2015",Decent Ingredients but Price Skyrocketed,"Two German Shepherds love it - use it as treats/rewards. Their coats are beautiful, soft, shiny. Healthy at 9 yrs old. I'm shocked to find Amazon's shippers going from $54-56 - to now $84 in one fell swoop!",
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Danekeeper5,3.0,"March 12, 2019",This food has substantially increased in price!,"Decent food, but cost has suddenly increased too much so we no longer feed it!",
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Monica,5.0,"June 23, 2023",My dog is obsessed!,"My dog Gypsy, absolutely loves this brand. I used to have Science Diet, and she would just eat it without complaint. But with this stuff, she runs with excitement, and eats it in minutes. Her digestive system is on point. She is back on her ideal weight and fur lookin all shiny and gorgeous! I'll try the salmon one next. I love my baby and her health is important. Thank you, Victor!",
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Lauren,1.0,"July 27, 2019",Dog wouldn’t eat it,My dog hated this food! I bought it due to the recent FDA report on foods that were linked to a specific heart disease in dogs. This food was not on the list and had good reviews. Not sure if it was the flavor or what but she refused to eat it. It smelled stale to me also. My sister got the same food but in the yellow bag and her dog likes it. Bought Eukanuba for her and she scarfed it down as soon as it hit her bowl!,One
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Nikers,5.0,"December 6, 2014",So much better than Original Formula,OH MY!!! My 2 dogs are so much happier with this flavor. The original just wasn't working for us. The fish flavor is even better....xD,One
"Victor Super Premium Dog Food â€“ Lamb Meal & Brown Rice Formula - Dry Dog Food for All Normally Active Dogs of All Life Stages â€“ Ideal for Dogs with Meat Protein Allergies, 15 lb",https://www.amazon.com/Victor-Lamb-Brown-Formula-Food/dp/B01IAX8HHQ/ref=sr_1_21?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-21,Tim C.,5.0,"January 27, 2016",The breeder used it so I stuck with it and his coat looks amazing.,My Bullmastiff loves this food! The breeder used it so I stuck with it and his coat looks amazing.,
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,pashasti,5.0,"April 17, 2018",Great product! I used to buy my GSD the ...,Great product! I used to buy my GSD the best brand of food I can find at tractor supply or Walmart but she would never eat it if she could help it. This food is awesome! She eats it by itself. (I usually mix her food with canned) i am amazed how good this stuff is. Will purchase again.,34
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,Debbie Danielson,5.0,"February 18, 2020",Much improvement in the health of my old dog.,My oldest dog is 14. She’s been eating this for over a year. Her hair is sleeker and sheds less. She is no longer scratching. Her teeth and breath are better also.,
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,Alex Gossett,5.0,"May 21, 2019",Seems to be a very good product at a very good price,"The ingredients are excellent, and the price is very low compared to other products of similar quality. It's tough to find an affordable high quality kibble with US sourced ingredients and Victor is the best I've found so far.",2
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,shoptilldropamazon,5.0,"July 3, 2020",Good quality dog food,I have been feeding this to my dogs for a few years now. They enjoy it and have no issues with it.,
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,thomas gore,5.0,"November 26, 2019",Three legged pup,"Over the course of five years eating mainly Victor, my active tripod husky has only increased in muscle mass over the years. Hero canine has proved amazing so far for bone support.",
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,Queso,1.0,"December 17, 2022",Too Rich for Our Senior Dogs??,We’ve been using Victor products for years. We decided to add more protein to our senior dog’s diet. Gradually adding this product made all three of our dogs ill. We attempted this a few times before tossing the product. Disappointed.,
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,Cindi,5.0,"May 16, 2019",Best I’ve ever found for a great price!! Thank you!!!,My dog loves this. I switched from another brand when I realized the second ingredient in the food was canola oil (gross). My dog loves it and I love the ingredients!,One
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,DeniseJ,5.0,"February 12, 2020",Victor grain free,My golden retriever was plagued with huge patches of hair loss and itching. Our groomer recommended Victor above all brands. It works!!!,
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,Amy,4.0,"January 16, 2019",Dogs do well on this food,My dogs really like this food and I’m happy with the quality of it.,One
"Victor Super Premium Dog Food â€“ Purpose - Grain Free Hero Canine â€“ Premium Gluten Free Dog Food for Active Adult Dogs â€“ High Protein with Glucosamine and Chondroitin for Hip and Joint Health, 30lbs",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00B1U7F10/ref=sr_1_18?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-18,Egermain,5.0,"July 11, 2020",Quality dog food,My dog loves this food! It's from a smaller company that takes pride in the quality.,
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,Eber,5.0,"March 15, 2014",Victor grain free ultra professional,Great dog food. My dogs love it no more picking up soft stools they had with other brands of food. Even the dry skin my doberman pinscher had has gone away.,4
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,clr,5.0,"May 12, 2016",They need a high protein low carb diet and this has been perfect for them,I have 2 diabetic Jack Russells. They need a high protein low carb diet and this has been perfect for them.,2
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,Linda Kane,5.0,"November 3, 2015",... food over a year or more now and am pleased with it and my dogs love it,I've been using the Victor dog food over a year or more now and am pleased with it and my dogs love it. Thanks!,2
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,Amazon Customer,5.0,"May 5, 2019",Quality food,Bomb.com,
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,Garry R.,1.0,"March 17, 2020",Severe digestive problems for our dogs,"Caused vomiting and hard to pass stools for our Bichon/Maltese mix. He refused to eat it, but is always picky. Once he did, these issues developed. Tried the food once more, same response. For out Pharos Hound, hard/rubbery stools. And this dog could eat a dump truck.",
"Victor Super Premium Dog Food â€“ Grain Free Ultra Pro Dry Dog Food â€“ High Protein, Low Carb Dog Food for Active Dogs â€“ 42% Protein Dog Food for Sporting Dogs of All Breeds & Sizes, 30 lb",https://www.amazon.com/Victor-Super-Premium-Dog-Food/dp/B00DBFSDW8/ref=sr_1_19?crid=5Z3X6THFKRW5&keywords=Victor+Pet+food&qid=1689774582&sprefix=victor+pet+food%2Caps%2C110&sr=8-19,Marco A.,1.0,"June 8, 2020",MINI SIZE KIBBLE,"It is really dumb make a food for dogs with such a mini kibble, thi my third bag and my rottweiller drop of all the kibble a d other ones gets stuck in his teeth. If you have a large breed dog dont buy this food.",
