Product,Price,Name,Rating,Age,Gender,SkinConcerns,SkinType,Quality,Effectiveness,Tile,Review,# Helpfull,# Unhelpfull,Date
Fermitif Neck Renewal Cream,165,Patti8888,5,,,,,,, Effective product ," I have been using high quality neck creams for 20 years, and this is by far the most effective neck cream I have used. ",0,0,10/30/2012
Fermitif Neck Renewal Cream,165,Sky C.,5,,,,,,, This product is extraordianary ," ReVive's Neck Cream truly firms the delicate neck area, provides hydration as well as spf protection. It glides on like whipped cream, and works day and night to tighten the skin of our most vulnerable area, besides the eyes. It is also exremely pleasant to use; it has a delicate rose fragrance that isn't overwhelming, and it sinks right into the neck area performing firming and moisturizing magic. ",0,0,10/30/2012
Fermitif Neck Renewal Cream,165,Larus,5,,,,,,, My favorite product ," This is the best product, it works, it smells amazing, and is a must-have to travel with. ",0,0,10/30/2012
Moisturizing Renewal Cream,195,Casey C.,5,35-44,Female,"Dark Circles and Puffiness, Blemish Control, Radiance, Uneven Skin Tone, Fine Lines & Wrinkles",Oily,5,5, Best Cream Ever ," This is the best face cream I've ever used. Shortly after starting, I had friends comment on the appearance of my skin. I stopped using it for a while and immediately noticed a change in my skin, for the worse. I will never stop using it again. ",2,0,1/5/2019
Moisturizing Renewal Cream,195,Amy T.,5,35-44,Female,"Radiance, Firming & Volume Loss, Uneven Skin Tone, Fine Lines & Wrinkles, Blemish Control","Oily, Combination",5,5, Seriously AMAZING! ," This one's a game changer. If you're only trying one, this is IT. My skin has a glow I haven't seen in years! My skin feels great! ",2,0,1/5/2019
Moisturizing Renewal Cream,195,Cl,5,25-34,Female,,Combination,5,5, favorite night cream! ," Love love love this night cream! I had been using this night cream for many years, and I recommended it to all my family and friends. Your skin will glow and look flawless the next morning you wake up. Really love this product! ",1,0,1/5/2019
Moisturizing Renewal Cream,195,Shanette J.,4,45-54,Female,"Firming & Volume Loss, Radiance, Fine Lines & Wrinkles, Dark Circles and Puffiness",Oily,4,4, Moisturizer , There was a burning sensation after applying this moisturizer. I'll continue using it to see what the results will end up being. I hope I see a difference. ,1,0,1/5/2019
Moisturizing Renewal Cream,195,Brenda L.,5,65+,Female,"Radiance, Hydration, Firming & Volume Loss, Fine Lines & Wrinkles",Combination,5,5, Great product! , The moisturizing renewal cream deluxe gives my skin the look of well-rested skin helping to restore my skin to a more youthful appearance. ,2,0,11/30/2018
Moisturizing Renewal Cream,195,Kimberly Z.,5,35-44,Female,"Firming & Volume Loss, Fine Lines & Wrinkles",Combination,5,5, Love it , It's wonderful ,0,2,11/30/2018
Moisturizing Renewal Cream,195,Kim S.,5,55-64,Female,"Firming & Volume Loss, Fine Lines & Wrinkles, Uneven Skin Tone",Normal,5,5, Well worth the hype and money , I saw a review of this product and decided to give it a try. I've been using it for a few weeks now and am a believer. The texture and appearance of my skin has dramatically improved. So much that I have now ordered other revive products. This cream is a winner! ,1,0,11/30/2018
Moisturizing Renewal Cream,195,Jiangqi S.,5,18-24,Male,"Radiance, Uneven Skin Tone, Hydration, Blemish Control",Combination,5,5, perfect for blemish skin ," I have become a fan of ReVive due to this cream. It reduced my blemish and improved overall condition of my skin. And, I hope ReVive can apply more advanced technologies such as stem cell in the future. ",0,0,11/30/2018
Moisturizing Renewal Cream,195,Michael K.,5,55-64,Male,Fine Lines & Wrinkles,Normal,5,5, RŽVive products , I love all RŽVive products ,0,3,11/30/2018
Moisturizing Renewal Cream,195,Miranda M.,5,45-54,Female,"Uneven Skin Tone, Dark Circles and Puffiness, Fine Lines & Wrinkles",Combination,5,5, Love this product! , Excellent cream! Love it! Highly recommend ,0,3,10/12/2018
Moisturizing Renewal Cream,195,Roberta S.,5,65+,Female,"Fine Lines & Wrinkles, Hydration, Radiance",Normal,5,4, Smooth as silk ," I love applying this to my face each evening. It has a light, refreshing feel like no other. ",0,0,10/12/2018
Moisturizing Renewal Cream,195,Charlotte,5,45-54,Female,"Radiance, Hydration, Firming & Volume Loss, Fine Lines & Wrinkles",Combination,5,5, Fantastic cream ," I have been using this now for a year and my skin has never looked better. Hydrated and plump in the morning, pores are reduced and my skin glows. ",1,0,10/12/2018
Moisturizing Renewal Cream,195,Kathleen B.,5,65+,Female,"Fine Lines & Wrinkles, Hydration, Radiance",Dry,5,5, THANK YOU , Most of my health & beauty treatments are pharmaceutical. REVIVE skin care is the only line I will use to complement my routine. ,1,0,10/12/2018
Moisturizing Renewal Cream,195,Nadia Z.,5,35-44,Female,"Hydration, Radiance",Combination,5,5, Been using for a long while and am in love ," Originally gave it a try from a sample though I was happy with my usual face cream. Then when I ran out of the sample and went back to my usual cream I just couldn't figure out why my skin looked so tired despite more sleep and H2O. Well, turns out RŽVive was THAT much better. Love it and it is now a must in my skin care routine. Been recommending to everyone around ",1,0,10/12/2018
Moisturizing Renewal Cream,195,Jan C.,5,65+,Female,"Uneven Skin Tone, Firming & Volume Loss, Fine Lines & Wrinkles",Normal,5,5, A must for night time , This moisturizer is a must for your night time regime. I have used it for years! ,0,0,7/26/2018
Moisturizing Renewal Cream,195,Lisa E.,5,55-64,Female,"Firming & Volume Loss, Fine Lines & Wrinkles, Uneven Skin Tone, Hydration, Radiance",Normal,5,5, Best Night Cream! , Light weight & effective! Revive cleared up my skin & made it more radiant. People are remarking to me how refreshed & great my face looks! I used Revive years ago & restarted again. I'm never switching products again. Revive is a winner!! ,0,0,7/26/2018
Moisturizing Renewal Cream,195,Gina J.,1,45-54,Female,"Hydration, Radiance, Fine Lines & Wrinkles",Normal,1,1, Developed rash ," While at Neiman Marcus last week I was in search for a pore minimizing product and the sales person directed me to revive. I purchased the toner, cream and serum. I have never in my life been sensitive to any products and usually use LaMer. I felt a tingle along my jaw line when I applied it that evening and thought wow, that must be the product working. Unfortunately when I woke up in the morning my face was red and puff and I had little bumps along my jawline. Sad to have wasted $500 on this product line...should have stuck with LaMer ",0,0,7/26/2018
Moisturizing Renewal Cream,195,Tina K.,5,45-54,Female,"Fine Lines & Wrinkles, Hydration, Dark Circles and Puffiness, Radiance",Dry,5,5, Moisturizer Renewal Cream / Nightly Retexturizer ," This night cream is the best that I have ever used. My skin has the youthful glow back. I look brighter and younger. Before using this cream, I was feeling very dry and seeing facial lines from perimenopause. I feel and look so much better! It does have a high price tag, but in this case, you get what you pay for with this product. This cream brought back my beauty! ",1,1,7/26/2018
Moisturizing Renewal Cream,195,Blanche Z.,3,45-54,Female,"Fine Lines & Wrinkles, Hydration, Dark Circles and Puffiness, Firming & Volume Loss",Combination,4,3, Cream review ," It went on very smoothly and quickly absorbed without feeling greasy. It felt light too. However, I did not notice any difference or improvement in hydration of my skin. For someone with sensitivity this might be good. ",0,0,7/26/2018
Moisturizing Renewal Cream,195,Fatima A.,5,55-64,Female,"Hydration, Firming & Volume Loss, Dark Circles and Puffiness, Fine Lines & Wrinkles","Normal, Dry",5,5, Very happy , Ive been using both night and day moisurizing renewal creams for 4 years. Ive noticed if I run out and not use the creams a few weeks my skin is dry blotchy and not smooth. Soon as I start using the the creams I notice a big diffrence. Snoother and softer skin. ,5,0,7/4/2018
Moisturizing Renewal Cream,195,Georgia T.,5,55-64,Female,"Radiance, Hydration, Dark Circles and Puffiness, Firming & Volume Loss, Fine Lines & Wrinkles",Normal,5,5, Excellent moisturizer ," Very light feeling on the face, but very effective! ",0,1,7/4/2018
Moisturizing Renewal Cream,195,Carmen S.,5,35-44,Female,"Fine Lines & Wrinkles, Hydration",Combination,5,5, A little goes a long way , This cream is wonderful. Non greasy and very hydrating. I use it under my makeup during the day and lather a bit more on at night. I wake up with really lovely full skin. ,0,0,7/4/2018
Moisturizing Renewal Cream,195,Pauline G.,5,55-64,Female,"Fine Lines & Wrinkles, Firming & Volume Loss, Uneven Skin Tone, Radiance",Oily,5,5, Good product , I just started using this product but could see a difference in the texture of my skin. ,0,0,7/4/2018
Moisturizing Renewal Cream,195,Emilia C.,5,,,,,,, Best cream I've ever tried , I don't love the price tag of this cream but I've tried others and keep coming back to it because it's the only one I've seen results with. It also doesn't irritate my skin and leaves me with the perfect glow. ,1,0,7/4/2018
Moisturizing Renewal Cream,195,Lisa G.,5,35-44,Female,"Hydration, Firming & Volume Loss, Uneven Skin Tone, Blemish Control",Combination,5,5, Great product , This cream keeps my skin moisturized under extremely dry conditions. And it glows! Love this product! ,0,0,4/24/2018
Moisturizing Renewal Cream,195,Patricia T.,5,65+,Female,"Hydration, Fine Lines & Wrinkles, Firming & Volume Loss",Dry,5,5, love it , Goes well Sensitif day. Have used it for many years. I love the exfoliating feature. ,0,0,4/24/2018
Moisturizing Renewal Cream,195,Joan D.,5,55-64,Female,"Firming & Volume Loss, Dark Circles and Puffiness, Radiance, Fine Lines & Wrinkles, Hydration",Dry,5,5, Love the moisture ," I use this product every night. My skin never feels dry and I am exfoliating all the time. Not too much, just skin layers renewed each day. ",0,0,4/24/2018
Moisturizing Renewal Cream,195,Greta C.,4,45-54,Female,"Radiance, Hydration, Firming & Volume Loss, Uneven Skin Tone, Fine Lines & Wrinkles",Dry,4,4, Best Cream , I love how easy the cream goes on and immediately goes into the skin. I have very dry skin and usually like creams that are heavy.  ,0,0,4/24/2018
Moisturizing Renewal Cream,195,Jas S.,5,45-54,Female,"Firming & Volume Loss, Fine Lines & Wrinkles",Normal,5,5, Glowing skin , Light texture. great product. The one cream I would never go without. A must have . ,0,0,4/24/2018
Moisturizing Renewal Cream,195,Felicia,1,45-54,Female,"Fine Lines & Wrinkles, Hydration",Dry,1,1, Beware ," Blue Mercury gave me a sample of this product. I put it on at night, as directed, and woke up to a swollen red face as though I'd been badly sunburned. It's been two days and my skin is still inflamed and itchy. ",0,0,4/15/2018
Moisturizing Renewal Cream,195,Simone,5,45-54,Female,"Radiance, Fine Lines & Wrinkles, Uneven Skin Tone, Hydration, Firming & Volume Loss",Combination,5,5, New Skin ," Using this product nightly has made a huge difference in my skin - people keep asking me ""what I've done"" or just spontaneously telling me that my skin looks great. What else could you want? ",1,0,4/15/2018
Moisturizing Renewal Cream,195,Adama S.,5,25-34,Female,"Uneven Skin Tone, Blemish Control, Radiance, Hydration",Combination,5,5, A jar of gold! , I absolutely LOVE this night cream. It has completely changed my combination/blemish prone skin. I don't even have to wear makeup now and always receive compliments. I'm loving my ReVive glow! ,0,0,4/15/2018
Moisturizing Renewal Cream,195,Lindsay G.,5,25-34,Female,"Fine Lines & Wrinkles, Hydration",Dry,5,5, Great for Winter! ," NYC winters are really tough on my skin. After struggling through another winter with flakey/dry skin I was given this product to try. The product stings a little bit at first, but within minutes all of the dead skin started to come off. I couldn't believe it--it was exactly what I needed! ",0,0,4/15/2018
Moisturizing Renewal Cream,195,Cjh,5,,,,,,, Micaculous , Love this cream! This is the only product that has not only improved the texture of my skin but also has actually gotten rid of melasma and spotting from the sun. I had spent $200 a visit for microdermabrasion at my dermatologist but in a few uses of this product I got the same results as about 8 visits to the dermatologist. It reverses sun damage better than any cream I have ever used. I have very sensitive skin and break out so easily but not with this cream. I do notice I can't use a retinol when I use it or my skin burns but this cream does so much more than my retinol ( prescription strenth)! ,1,0,4/15/2018
Moisturizing Renewal Cream,195,Mermaid,5,,,,,,, Awesome moisturizer ," I use this every night and sometimes in the morning before i apply my make-up. Its improved my skin so much. It seems to remove the old dead skin and keep the surface clear of new break outs. I'm hoping some of the scarring goes away, but what an amazing difference after 8 weeks of using this product. I love it. ",0,0,1/16/2018
