ID,URL,TRUE_DOMAIN,RESPONSIVE,HEADER,NAV,LINK_IN,LINK_OUT,EMAIL,SOCIAL,H1,H2,H3,H4,H5,H6,Status
0011K00002SiRHu,https://www.legendsboxing.com/,True,True,8,1,41,0,0,4,3,5,0,0,0,3,Real
0011K00002SiRId,https://rocksteadyboxinggba.com/,True,True,7,3,34,0,0,6,1,2,4,0,0,1,Real
0011K00002SiRIe,https://rockstarmartialarts.com/,True,True,32,2,102,0,3,6,1,8,8,15,0,1,Real
0011K00002SiRIf,https://www.doyourumble.com/,False,True,10,2,66,0,0,4,1,7,2,0,0,1,Filler Page
0011K00002SiRIg,https://rumbleboxing.com/,True,True,7,8,131,0,5,13,4,0,3,0,0,4,Real
0011K00002SiRIh,https://salimtkd.com/,True,True,20,1,85,0,0,13,3,3,5,9,0,3,Real
0011K00002SiRIi,https://www.satoriacademynj.com/,True,True,26,0,61,0,0,9,1,1,4,1,11,1,Real
0011K00002SiRJY,https://www.tkdpride.com/,True,True,4,2,53,0,0,3,1,3,0,0,0,1,Real
0011K00002SiRJZ,https://wctpdx.com/,True,True,26,2,66,0,3,11,1,4,6,12,1,1,Real
0011K00002SiRJa,https://www.wta4u.com,True,True,3,1,113,0,0,13,1,2,0,0,0,1,Real
0011K00002SiRJb,https://www.wustaekwondocanada.com/,True,True,16,2,32,0,0,3,3,3,7,3,0,3,Real
0011K00002SiRHA,https://mydojos.com/,True,True,19,1,12,0,0,0,1,2,16,0,0,1,Real
0011K00002SiRHB,https://douvris.com/,True,True,65,2,204,0,4,18,4,21,20,19,1,4,Real
0011K00002SiRHC,https://dragonyong-in.com/,True,True,21,2,21,0,1,2,3,8,9,0,1,3,Real
0011K00002SiRHD,https://www.eastwestkarateandfitness.com/,True,True,25,1,34,0,0,0,2,9,12,2,0,2,Real
0011K00002SiRHE,https://bokfudo.com/,True,True,12,0,112,0,0,3,2,1,8,1,0,2,Real
0011K00002SiRHF,http://eastonbjj.com,True,True,39,3,204,0,0,2,1,23,11,4,0,1,Real
0011K00002SiRHG,https://www.emacenter.com/,True,True,14,1,60,0,1,5,1,6,6,1,0,1,Real
0011K00002SiRHH,https://www.elite-mma.com/,True,True,17,2,158,0,0,15,1,11,5,0,0,1,Real
0011K00002SiRHI,https://www.revolutiondojo.com/,True,True,16,1,71,0,0,5,5,0,11,0,0,5,Real
0011K00002SiRHJ,http://www.excelmartialarts.ca/,,,,,,,,,,,,,,,
0011K00002SiRHc,https://www.jeongsfamilytkd.com/,True,True,18,1,36,0,4,6,5,1,1,0,2,5,Real
0011K00002SiRHd,http://www.jihongtaichi.com/,True,True,13,1,67,0,2,4,0,3,7,3,0,0,Real
0011K00002SiRHe,http://www.kachikarate.com/,True,False,5,0,69,0,0,2,1,2,2,0,0,1,None-Responsive
0011K00002SiRHf,https://www.katsudojo.com/,True,True,4,2,21,0,0,0,2,2,0,0,0,2,Real
0011K00002SiRHg,https://keesokanagan.com/; https://kees.ca/,,,,,,,,,,,,,,,
0011K00002SiRHi,https://www.kempomartialartsdojos.com/,True,True,22,1,21,0,0,3,2,10,8,2,0,2,Real
0011K00002SiRHj,https://www.keppnerboxing.com/,True,True,15,1,50,0,0,3,1,9,0,4,1,1,Real
0011K00002SiRHk,http://kickskarate.com/,True,True,28,1,70,0,1,4,1,9,13,1,2,1,Real
0011K00002SiRHl,https://knockoutboxingde.com/,True,True,16,1,68,0,2,8,2,7,4,3,0,2,Real
0011K00002SiRHm,https://nelsonmartialarts.ca/,True,True,24,2,50,0,0,4,1,9,11,2,1,1,Real
0011K00002SiRHK,http://getfitfxb.com,True,True,14,0,4,0,0,0,4,0,4,3,3,4,Real
0011K00002SiRHL,http://flyingvmartialarts.com/,True,False,7,3,40,0,0,1,1,3,0,3,0,1,None-Responsive
0011K00002SiRHM,https://www.fonsecamartialarts.com/,True,True,7,0,101,0,0,4,1,1,0,1,4,1,Real
0011K00002SiRHN,https://www.gloveworx.com/,True,True,10,1,38,0,0,6,0,7,0,3,0,0,Real
0011K00002SiRHv,https://lvmanow.com/,True,True,10,4,57,0,0,3,1,5,4,0,0,1,Real
0011K00002SiRHw,https://hellokarate.com/,True,True,14,3,87,0,0,0,1,4,3,6,0,1,Real
0011K00002SiRHx,https://www.lifekido.com/,True,True,38,3,97,0,3,0,2,10,10,0,10,2,Real
0011K00002SiRIk,https://shapeupkickboxing.com/,True,True,20,1,29,0,0,2,1,5,2,12,0,1,Real
0011K00002SiRHy,http://maaakickboxing.net/,True,True,7,2,40,0,1,0,0,3,4,0,0,0,Real
0011K00002SiRHz,https://machtkd.com/,True,True,34,3,188,0,12,26,0,24,0,2,7,0,Real
0011K00002SiRI0,https://www.maconsmartialarts.com/,True,True,27,3,82,0,0,6,1,3,14,9,0,1,Real
0011K00002SiRI1,https://marcussoares.com/,True,True,30,3,62,0,0,3,1,4,11,13,1,1,Real
0011K00002SiRI2,https://karatememphis.com/,True,True,50,1,103,0,0,8,1,18,10,9,9,1,Real
0011K00002SiRI3,https://martialartstoronto.ca/,True,True,19,2,140,0,2,4,2,6,11,0,0,2,Real
0011K00002SiRI4,https://buffalotkd.com/,True,True,25,1,57,0,0,4,2,3,3,17,0,2,Real
0011K00002SiRI5,https://masterkhechen.com/,True,True,13,0,47,0,0,0,2,5,6,0,0,2,Real
0011K00002SiRI6,https://myungstkd.com/,True,True,36,2,170,0,0,0,2,6,28,0,0,2,Real
0011K00002SiRI7,https://masterparkstkd.com/,True,True,44,1,77,0,0,2,1,12,8,10,10,1,Real
0011K00002SiRI8,https://masterrim.com/,True,True,19,1,50,0,1,6,1,6,4,7,1,1,Real
0011K00002SiRI9,http://missionmartialarts.com,True,True,5,1,25,0,1,4,0,0,0,0,0,0,Real
0011K00002SiRIA,http://www.mmanewyorkcity.com/,True,True,19,4,109,0,0,4,1,3,5,10,0,1,Real
0011K00002SiRIC,https://mtkim.com/,True,True,65,1,117,0,0,12,1,23,8,15,15,1,Real
0011K00002SiRID,https://www.mmac.us/,True,True,65,1,97,0,0,8,1,10,45,9,0,1,Real
0011K00002SiRIE,https://www.chicagonk.com/,True,True,19,2,103,0,0,2,1,2,0,11,4,1,Real
0011K00002SiRIF,https://martialartsnearmenola.com/,True,True,17,2,59,0,4,4,1,5,11,0,0,1,Real
0011K00002SiRIG,https://kickwithata.com/,True,True,45,1,82,0,0,6,1,16,7,9,9,1,Real
0011K00002SiRIH,https://norfolkkarate.com/,True,True,18,1,61,0,0,15,0,1,6,11,0,0,Real
0011K00002SiRII,https://www.nymaa.com/,True,True,20,2,70,0,0,0,2,12,6,0,0,2,Real
0011K00002SiRIl,http://www.shoheijuku.ca/,True,True,1,0,17,0,0,0,1,0,0,0,0,1,Real
0011K00002SiRIm,https://sidekickdojo.com/,True,True,21,2,170,0,0,3,1,12,0,8,0,1,Real
0011K00002SiRIn,https://www.skytaekwondo.ca/,True,True,30,2,71,0,5,15,0,15,0,0,8,0,Real
0011K00002SiRGc,https://apexkrav.com/,True,True,19,2,49,0,3,6,1,3,4,9,0,1,Real
0011K00002SiRGd,https://arashidomartialarts.ca/,True,True,16,5,128,0,0,1,0,12,4,0,0,0,Real
0011K00002SiRGf,https://www.asiansun.net/,True,True,5,2,62,0,0,1,0,1,2,2,0,0,Real
0011K00002SiRIJ,https://ohanajiujitsu.com/,True,True,29,2,92,0,4,8,1,10,8,10,0,1,Real
0011K00002SiRIK,https://www.okichitaw.com/,True,True,3,0,18,0,0,0,0,3,0,0,0,0,Real
0011K00002SiRIL,https://omacworldclassmartialarts.com/,True,True,27,2,97,0,0,4,2,7,4,9,5,2,Real
0011K00002SiRIM,https://omnifightclub.com/,True,True,2,2,9,0,0,0,1,1,0,0,0,1,Real
0011K00002SiRIN,https://ottkravmaga.com/,True,True,17,0,115,0,3,8,0,1,15,0,1,0,Real
0011K00002SiRIO,https://tkakarateli.com/,True,True,57,1,49,0,0,3,1,11,10,16,16,1,Real
0011K00002SiRJK,https://www.uplevelmartialarts.com/,True,True,12,1,34,0,0,0,1,5,1,5,0,1,Real
0011K00002SiRJL,https://urbanboxingdc.com/,True,True,12,1,40,0,1,5,0,5,7,0,0,0,Real
0011K00002SiRJM,https://uskma.com/,True,True,8,2,33,0,1,1,1,6,0,1,0,1,Real
0011K00002SiRGg,https://atamd.com/,True,True,57,1,91,0,0,7,1,17,10,13,13,1,Real
0011K00002SiRGh,https://parkkarate.com/,True,True,26,2,61,0,1,4,1,4,6,12,1,1,Real
0011K00002SiRIQ,http://www.paragonbjjslo.com/,True,True,22,1,56,0,1,4,2,6,14,0,0,2,Real
0011K00002SiRIR,https://parksfederation.com/,True,True,105,3,266,0,0,29,1,28,73,3,0,1,Real
0011K00002SiRIT,https://pridekarate.com/,True,True,50,1,56,0,0,2,1,12,8,13,13,1,Real
0011K00002SiRIU,https://profectushq.com/,True,True,14,2,34,0,1,0,1,3,0,3,4,1,Real
0011K00002SiRIV,https://www.provincialmartialarts.ca/,True,True,1,4,27,0,0,2,0,0,0,1,0,0,Real
0011K00002SiRIW,https://purpledragonbc.com/,True,True,32,1,67,0,1,3,0,9,9,12,0,0,Real
0011K00002SiRIX,https://www.reddragonkarate.com/,True,True,18,0,29,0,0,3,0,16,2,0,0,0,Real
0011K00002SiRIo,http://israelikravmagami.com,True,True,5,0,59,0,0,6,1,1,0,0,0,1,Real
0011K00002SiRIp,https://sdsskungfu.com/,True,True,34,2,102,0,1,0,1,12,7,14,0,1,Real
0011K00002SiRIq,https://stouttrainpitt.com/,True,True,16,2,71,0,0,0,13,1,2,0,0,13,Real
0011K00002SiRIr,https://www.strivema.com/,True,True,15,0,22,0,0,8,2,0,13,0,0,2,Real
0011K00002SiRIs,http://www.strongheartmartialartsacademy.com/,True,True,9,0,17,0,1,0,0,9,0,0,0,0,Real
0011K00002SiRIt,https://sugarrays.com/,True,True,15,1,27,0,0,2,1,2,7,4,1,1,Real
0011K00002SiRIu,https://sunhangdo.com/,True,True,8,1,42,0,0,0,6,0,2,0,0,6,Real
0011K00002SiRIv,https://www.truesupreme.com/,True,True,4,1,103,0,0,21,1,3,0,0,0,1,Real
0011K00002SiRIw,http://www.tkangtkd.com/,True,True,27,1,84,0,5,16,4,1,22,0,0,4,Real
0011K00002SiRJ6,https://tigerseyekaratedo.com/,True,True,24,0,79,0,1,4,3,3,8,10,0,3,Real
0011K00002SiRJ7,https://www.tigersmartialartsgroup.com/,True,True,17,5,51,0,1,4,3,2,12,0,0,3,Real
0011K00002SiRJ8,https://tkmtacademy.com/,True,True,22,1,32,0,0,1,1,7,3,8,3,1,Real
0011K00002SiRJA,https://www.totalfitnesskickboxing.com/,True,True,7,2,39,0,0,0,1,6,0,0,0,1,Real
0011K00002SiRJB,https://tworiversmartialarts.com/,True,True,46,1,84,0,0,10,4,28,0,13,1,4,Real
0011K00002SiRJC,https://www.txblackbeltacademy.com/,True,True,9,6,65,0,0,1,5,4,0,0,0,5,Real
0011K00002SiRJN,https://stocktonmuaythai.com/,True,True,55,1,73,0,0,6,1,16,7,14,14,1,Real
0011K00002SiRJO,https://vanguardkravmaga.com/,True,True,12,3,36,0,0,3,1,9,2,0,0,1,Real
0011K00002SiRJP,https://victorymmaacademy.com/,True,True,14,1,45,0,0,2,0,5,1,1,1,0,Real
0011K00002SiRJQ,https://villaristudios.com/,True,True,16,0,37,0,0,2,2,1,8,3,2,2,Real
0011K00002SiRJS,https://warriormartialartsacademy.com/,True,True,30,2,92,0,3,6,1,6,5,14,4,1,Real
0011K00002SiRJU,https://westcoastkravmaga.com/,True,True,23,2,78,0,3,10,1,8,4,9,1,1,Real
0011K00002SiRJV,https://www.whitedragonmartialarts.com/,True,True,27,2,229,0,0,4,1,13,13,0,0,1,Real
0011K00002SiRJW,https://winnersma.com/,True,True,41,1,85,0,0,6,1,16,9,6,6,1,Real
0011K00002SiRGi,https://austinshotokankarate.com/,True,True,34,2,56,0,0,5,1,2,2,29,0,1,Real
0011K00002SiRGk,https://www.bambamboo.com/,True,True,11,1,69,0,0,0,6,5,0,0,0,6,Real
0011K00002SiRGl,https://taekwondo.ca/,True,True,20,1,63,0,0,11,4,5,7,1,3,4,Real
0011K00002SiRGm,https://bernardokarate.com/,True,True,39,3,88,0,8,3,1,6,32,0,0,1,Real
0011K00002SiRGn,https://blackbeltattitudeschool.com/,True,True,56,1,74,0,0,4,1,15,11,13,13,1,Real
0011K00002SiRGo,https://blackholejj.com/,True,True,7,0,52,0,5,13,0,2,5,0,0,0,Real
0011K00002SiRGp,https://boxhaus.co/,True,True,20,1,55,0,2,1,0,8,2,10,0,0,Real
0011K00002SiRGq,https://www.boxunion.com/,True,True,13,1,63,0,0,2,0,4,6,3,0,0,Real
0011K00002SiRHP,https://gbofallon.com/,True,True,20,0,171,0,1,19,11,9,0,0,0,11,Real
0011K00002SiRIY,https://www.idokarate.com/,True,True,55,4,121,0,0,13,1,25,14,15,0,1,Real
0011K00002SiRIZ,https://ringofhope.com/,True,True,9,2,43,0,0,7,5,0,1,0,3,5,Real
0011K00002SiRIx,https://trtkd.com/,True,True,6,3,103,0,0,3,2,0,3,1,0,2,Real
0011K00002SiRIy,https://talonmartialarts.com/,True,True,50,2,82,0,0,2,1,5,5,39,0,1,Real
0011K00002SiRIz,https://mmaatl.com/,True,True,27,1,83,0,0,5,0,4,9,4,0,0,Real
0011K00002SiRJ0,https://teamdojo.com/,True,True,41,0,20,0,0,0,0,29,0,12,0,0,Real
0011K00002SiRJ1,https://vmanc.com/,True,True,21,0,34,0,0,0,0,3,14,1,0,0,Real
0011K00002SiRJ2,http://tigermartialarts.ca/,False,True,28,0,1,0,0,0,4,0,2,4,0,4,Filler Page
0011K00002SiRJ3,https://tigerrockgulfcoast.com/,True,True,16,0,27,0,3,3,1,4,11,0,0,1,Real
0011K00002SiRJ4,https://trmatexas.com,True,True,31,2,65,0,15,0,1,8,22,0,0,1,Real
0011K00002SiRGr,https://brooklynbjj.com/,True,True,14,1,50,0,0,13,0,1,11,2,0,0,Real
0011K00002SiRGs,https://bushiban.com/,True,True,38,2,109,0,3,2,1,4,8,20,3,1,Real
0011K00002SiRGt,https://canadasbestkarate.com/,True,True,12,3,64,0,0,2,3,5,3,1,0,3,Real
0011K00002SiRGu,https://canadianblackbelt.com/,,,,,,,,,,,,,,,
0011K00002SiRGv,https://cassiowerneck.com/,True,True,26,3,71,0,4,9,4,7,7,0,8,4,Real
0011K00002SiRGw,https://championstoronto.com/,True,True,20,0,45,0,0,10,8,10,1,1,0,8,Real
0011K00002SiRGx,https://cmakarateschools.com/,True,True,2,0,27,0,0,0,1,0,0,1,0,1,Real
0011K00002SiRIa,http://risingsunkarateschool.com/,True,True,9,1,85,0,2,8,3,0,4,1,1,3,Real
0011K00002SiRIb,https://www.realjiujitsu.com/,True,True,1,0,54,0,0,8,0,1,0,0,0,0,Real
0011K00002SiRIc,https://rivalboxing.ca/,True,True,10,1,312,0,0,12,5,3,2,0,0,5,Real
0011K00002SiRJD,https://martialartsolympia.com/,True,True,34,3,91,0,0,16,1,9,3,21,0,1,Real
0011K00002SiRJE,https://www.ufma.ca/,True,True,18,1,31,0,0,0,0,0,5,3,10,0,Real
0011K00002SiRJG,https://ummamartialarts.ca/,True,True,20,1,23,0,1,3,2,11,6,0,1,2,Real
0011K00002SiRJH,https://umaakarate.com/,True,True,19,2,50,0,1,2,1,6,1,10,0,1,Real
0011K00002SiRJJ,http://www.universalselfdefense.ca/,True,True,17,2,46,0,0,9,0,9,5,2,1,0,Real
0011K00002SiRGS,https://www.jungkimtaekwondo.com/,True,True,7,1,37,0,2,1,1,4,0,2,0,1,Real
0011K00002SiRGT,https://ustaekwondocenter.com/,True,True,50,1,65,0,0,4,6,28,16,0,0,6,Real
0011K00002SiRGU,https://www.woorimartialarts.com/,True,True,21,2,42,0,0,5,11,5,0,0,5,11,Real
0011K00002SiRGV,https://100martialarts.com/,True,True,31,1,32,0,1,4,2,4,5,20,0,2,Real
0011K00002SiRGW,https://aikidosanluisobispo.com/,True,True,12,1,29,0,1,1,3,1,3,0,2,3,Real
0011K00002SiRGX,http://aloisiosilvabjj.com/,False,True,1,1,36,0,0,0,1,0,0,0,0,1,Filler Page
0011K00002SiRGY,https://amadojo.net,True,True,25,0,52,0,0,7,1,12,12,0,0,1,Real
0011K00002SiRGZ,https://www.ambushmuaythai.com/,True,True,1,6,51,0,2,6,1,0,0,0,0,1,Real
0011K00002SiRGa,https://www.omahamartialarts.com/,True,True,1,1,13,0,1,1,1,0,0,0,0,1,Real
0011K00002SiRGy,http://www.graciedalycity.com/,True,True,21,4,114,0,4,17,2,3,16,0,0,2,Real
0011K00002SiRGz,https://www.charlestontkd.com/,True,True,7,1,108,0,0,16,1,3,0,0,3,1,Real
0011K00002SiRH0,https://www.chatsworthkarate.com/,True,True,14,1,52,0,4,3,2,6,6,0,0,2,Real
0011K00002SiRH1,https://www.chos-tkd.com/,True,True,18,1,44,0,0,8,1,4,7,2,4,1,Real
0011K00002SiRH2,http://chungwahkungfu.com/,True,True,7,1,45,0,0,1,3,0,0,0,4,3,Real
0011K00002SiRH3,https://cobrinhabjjlasvegas.com/,True,True,37,2,64,0,0,13,1,7,14,13,2,1,Real
0011K00002SiRH4,https://www.coloradokravmaga.com/,True,True,60,1,242,0,6,1,6,5,36,7,6,6,Real
0011K00002SiRH5,https://www.coloradotaekwondo.com/,True,True,18,2,102,0,0,3,2,3,10,3,0,2,Real
0011K00002SiRH6,https://www.crazy88mma.com/,True,True,17,1,47,0,0,3,1,5,8,3,0,1,Real
0011K00002SiRH7,https://www.depalmaskarate.com/,True,True,1,0,16,0,1,1,1,0,0,0,0,1,Real
0011K00002SiRH8,https://www.dfwkickboxing.com/,True,True,1,0,11,0,1,1,1,0,0,0,0,1,Real
0011K00002SiRH9,https://dojokarate.com/,True,True,7,1,158,0,0,40,1,3,0,0,3,1,Real
0011K00002SiRHQ,https://gbstlouis.com/,True,True,20,0,134,0,0,18,11,8,1,0,0,11,Real
0011K00002SiRHR,https://gbwashington.com/,True,True,18,0,130,0,0,12,9,9,0,0,0,9,Real
0011K00002SiRD8,https://www.bendybeast.com/,True,True,17,0,104,0,1,5,4,6,5,2,0,4,Real
0011K00002SiIXl,https://www.megaburnfitness.com/,True,True,2,1,14,0,1,0,0,2,0,0,0,0,Real
0011K00002SiIWO,https://pearlpilatesstudio.com/,True,True,10,1,28,0,0,2,5,0,0,5,0,5,Real
0011K00002SiIUf,https://www.movestudiopilates.com/,True,True,2,2,33,0,1,4,1,0,1,0,0,1,Real
0011K00002SiCg6,https://www.fulcrumfitness.com/,True,True,17,4,119,0,2,9,3,13,0,1,0,3,Real
0011K00002SiCUi,http://www.yogapearl.com/,True,True,23,4,83,0,4,4,1,4,2,16,0,1,Real
0011K00002SiCRy,https://www.healiumhotyoga.com/,True,True,9,3,150,0,0,29,0,1,0,8,0,0,Real
0011K00002ShrJm,http://crosstownfitness.com/,True,True,12,1,44,0,0,10,1,0,2,9,0,1,Real
0011K00002Sh7ls,https://www.sweatcyclingstudio.com/contact,True,True,2,5,28,0,0,1,1,1,0,0,0,1,Real
0011K00002Sh7jI,https://vimfitness.com/contact/,True,True,13,2,68,0,0,30,2,1,5,5,0,2,Real
0011K00002Sh6RI,https://www.transformcolorado.com/pricing/#,,,,,,,,,,,,,,,
0011K00002Sh6JJ,https://www.ph7pilates.com/contact-us/,True,True,1,2,20,0,1,2,1,0,0,0,0,1,Real
0011K00002Sh4gE,http://www.novonashville.com/,True,True,27,5,30,0,1,2,19,5,3,0,0,19,Real
0011K00002Sh4g9,https://reps57.com/,False,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002Sh4fG,https://barregroove.com/,True,True,36,1,183,0,1,16,0,11,22,3,0,0,Real
0011K00002Sh4Xs,https://www.highridecycle.com/,True,True,8,7,37,0,0,4,2,0,6,0,0,2,Real
0011K00002Sgvo1,https://110yoga.com/,True,True,10,5,50,0,1,6,5,3,2,0,0,5,Real
0011K00002Sgvks,https://sweatlabstudios.com/,True,True,13,7,76,0,1,3,10,3,0,0,0,10,Real
0011K00002Sgv9v,https://www.thecornerstudiogp.com/,True,True,1,4,31,0,0,0,0,1,0,0,0,0,Real
0011K00002Sgv97,https://www.fulllotusyoga.net/,True,True,17,6,62,0,0,10,0,8,8,0,1,0,Real
0011K00002Sgqpv,https://midtownyogastudios.com/,True,True,16,8,84,0,1,5,3,5,8,0,0,3,Real
0011K00002SgqlP,https://gratitudehotyoga.com/,True,True,3,2,83,0,0,6,1,0,1,1,0,1,Real
0011K00002Sgqia,https://www.livecycledelight.com/,True,True,1,3,49,0,0,9,1,0,0,0,0,1,Real
0011K00002SgoiA,https://bluebanyanyoga.com/,True,True,16,5,78,0,1,2,0,8,3,5,0,0,Real
0011K00002SgeEz,https://www.livetoburn.com/group-fitness-classes-brookhaven/,True,True,18,3,78,0,0,4,1,10,6,1,0,1,Real
0011K00002SgeEB,https://www.highland-yoga.com/,True,True,11,2,66,0,0,0,0,6,0,3,2,0,Real
0011K00002SgeDh,https://esenem.rocks/,True,True,67,2,44,0,4,4,2,14,8,43,0,2,Real
0011K00002Sge2F,https://yonderyoga.com/,True,True,14,0,61,0,2,13,1,2,6,5,0,1,Real
0011K00002Sge2A,http://junehinespilates.com/,True,True,6,2,42,0,0,1,3,0,3,0,0,3,Real
0011K00002RWzma,http://www.redbikestudios.com/,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RWtlv,https://tagcycling.com/,True,True,22,4,177,0,0,6,2,16,4,0,0,2,Real
0011K00002RWtZG,http://starcycleride.com,True,True,16,1,87,0,0,4,0,0,7,2,1,0,Real
0011K00002RWtZ6,http://handlebarcycling.com/,True,True,4,2,95,0,0,3,1,0,1,2,0,1,Real
0011K00002RWst5,https://www.theskybarre.com/,True,True,8,5,62,0,0,4,2,4,2,0,0,2,Real
0011K00002RWsZ9,http://www.awakenpilates.com/,True,False,4,0,24,0,0,2,2,0,2,0,0,2,None-Responsive
0011K00002RWf8y,https://bcyclespin.com/,True,True,17,9,135,0,0,2,6,0,5,0,6,6,Real
0011K00002RWf8z,https://www.bspokestudios.com/,True,True,35,1,84,0,1,8,2,32,1,0,0,2,Real
0011K00002RWf90,https://burn-cycle.com/,True,True,12,6,63,0,1,2,3,7,2,0,0,3,Real
0011K00002RWf99,http://endureitsports.com,True,True,26,2,27,0,0,0,0,1,12,4,0,0,Real
0011K00002RWf9A,https://www.getsweatstudio.com/,True,True,7,1,23,0,0,1,1,6,0,0,0,1,Real
0011K00002RWf9B,https://gritcycle.com/,True,True,21,5,131,0,2,9,0,7,6,8,0,0,Real
0011K00002RWf9C,http://harlem-cycle.com,True,True,11,2,54,0,1,3,0,6,2,1,2,0,Real
0011K00002RWf9D,https://www.joyridestudio.com/,True,True,4,7,19,0,1,6,0,1,3,0,0,0,Real
0011K00002RWf9E,https://methodcycling.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RWf9F,https://www.fueledbypower.com/,True,True,4,1,31,0,0,4,0,4,0,0,0,0,Real
0011K00002RWf9G,https://purepowercycle.com/,True,True,54,2,69,0,0,5,2,42,6,2,2,2,Real
0011K00002RWf9H,https://purvelocycle.com/,True,True,3,7,62,0,1,4,1,2,0,0,0,1,Real
0011K00002RWf9I,https://revcyclingla.com/,True,True,21,2,61,0,1,5,7,1,13,0,0,7,Real
0011K00002RWf9J,https://revdindoorcycling.com/,True,True,6,2,33,0,0,3,5,0,1,0,0,5,Real
0011K00002RWf9K,https://revolutionsinfitness.com/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RWf9e,https://truecoretx.com/,True,True,35,4,141,0,0,8,0,9,26,0,0,0,Real
0011K00002RWf9L,https://ridecycleclub.com/,True,True,5,0,12,0,0,0,0,0,0,0,5,0,Real
0011K00002RWf9M,https://www.ride-indoorcycling.com/,True,True,19,3,49,0,0,4,0,0,15,3,1,0,Real
0011K00002RWf92,https://www.cyclelifestudio.com/,True,True,4,3,38,0,0,2,1,3,0,0,0,1,Real
0011K00002RWf93,https://www.cycletownstudio.com/,True,True,4,1,37,0,0,10,1,1,0,0,0,1,Real
0011K00002RWf9O,http://gocyclenow.com,True,True,14,10,84,0,0,8,1,1,0,12,0,1,Real
0011K00002RWf9P,https://www.rushcycle.com/,True,True,13,1,76,0,0,8,0,5,1,5,2,0,Real
0011K00002RWf9g,https://www.twisted-cycle.com/,True,True,16,3,33,0,0,4,1,15,0,0,0,1,Real
0011K00002RWf9h,https://thevervestudios.com/,True,True,14,2,41,0,0,4,4,5,0,5,0,4,Real
0011K00002RWf9i,http://wheelfitco.com,True,True,17,8,53,0,0,4,4,11,2,0,0,4,Real
0011K00002RWf94,https://www.cycledstudios.com/,True,True,5,4,34,0,2,3,5,0,0,0,0,5,Real
0011K00002RWf95,https://www.cyclelifesac.com/,True,True,18,3,80,0,0,11,1,2,8,0,7,1,Real
0011K00002RWf97,https://echelonstudio.com/,True,True,2,2,18,0,3,0,1,1,0,0,0,1,Real
0011K00002RWf98,http://endurancewerx.com,True,True,1,4,32,0,1,3,1,0,0,0,0,1,Real
0011K00002RWf9j,http://yeg-cycle.com,False,True,21,1,50,0,0,3,1,2,8,2,8,1,Filler Page
0011K00002RWf9k,http://yyc-cycle.com/,False,True,21,1,48,0,0,3,1,2,8,2,8,1,Filler Page
0011K00002RWf9Q,https://letsryde.com/,True,True,16,2,46,0,0,6,0,16,0,0,0,0,Real
0011K00002RWf9R,https://www.rydecycling.com/,True,True,28,2,18,0,0,2,0,24,0,0,0,0,Real
0011K00002RWf9S,https://www.shift-cycle.com/,,,,,,,,,,,,,,,
0011K00002RWf9T,https://www.sobbacycle.com/,True,True,1,0,5,0,1,2,1,0,0,0,0,1,Real
0011K00002RWf9Z,https://studiothree.com/,True,True,15,0,145,0,0,4,15,0,0,0,0,15,Real
0011K00002RWf9a,https://swtcycle.com/,True,True,2,2,51,0,0,3,1,0,1,0,0,1,Real
0011K00002RWf9b,http://tandem-cycle.com/,True,True,13,2,41,0,0,12,5,6,0,2,0,5,Real
0011K00002RWf9c,https://innercyclestudio.com/,True,True,7,1,38,0,0,6,3,3,0,1,0,3,Real
0011K00002RWf9d,https://www.tribecycle.com/,True,True,12,4,40,0,1,3,9,1,2,0,0,9,Real
0011K00002RWf9U,https://spinsociety.ca/,True,True,10,1,48,0,1,8,1,4,4,1,0,1,Real
0011K00002RWf9V,https://spinco.ca/,True,True,7,0,55,0,0,17,1,0,3,0,3,1,Real
0011K00002RWf9W,https://www.spinhouse.ca/,True,True,2,0,78,0,0,4,1,0,1,0,0,1,Real
0011K00002RWHBC,http://pink-barre.com/,True,True,24,7,44,0,2,5,4,7,13,0,0,4,Real
0011K00002RVdbw,http://www.edgegroupfitness.com/,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002RVdbh,http://yogafactoryannapolis.com,True,True,48,2,52,0,2,8,25,23,0,0,0,25,Real
0011K00002RVXDx,https://www.labcommunity.ca/,,,,,,,,,,,,,,,
0011K00002RVG6q,https://www.hilltopyoga.com/,True,True,45,1,103,0,6,6,1,1,30,11,2,1,Real
0011K00002RUc8Z,https://solyogaflorida.com/locations/,True,True,3,1,41,0,2,6,0,2,0,1,0,0,Real
0011K00002RUc5u,https://flowyogatx.com/,True,True,31,1,162,0,0,56,1,12,13,3,2,1,Real
0011K00002RUXdv,https://almayoga.com/,True,True,2,0,19,0,0,0,0,2,0,0,0,0,Real
0011K00002RUUUI,http://thepilatesco.com/,True,True,2,1,46,0,0,0,1,1,0,0,0,1,Real
0011K00002RUUS2,https://www.barredistrict.com/,True,True,7,4,38,0,1,1,1,3,3,0,0,1,Real
