Category,Subcategory,Product Name,Link,Name,# Star,Date,Title,Description,# Helpful
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Nicole,5.0,"January 5, 2023",My cats actually like it!,"I’m actually impressed so far with the robes. My cats normally hate anything on them and won’t walk. They actually walked in the robes. Arlow (pictured, 19 years old) is 8-10 lbs and wearing a small.",3
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Julie Leiss,5.0,"February 19, 2023",Love it,My dog hates clothes and but hates being wet more so she actually will wear the robe. Plus it's cute.,2
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Beth Bartlett,5.0,"January 5, 2023",Perfect!,"Got the largest size for my 75lb lab/amstaff mix, fits perfect, she does have a larger chest. I think for large bully breeds it might not fit well. Absorbs great and keeps her warm after baths!",
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Kamulia,3.0,"March 20, 2023",Good but due to texture have to return,It looks just like the pictures &amp; is super cute.. but it has a weird texture to it that sticks to my skin &amp; freaks me out. So i’ll be returning!,
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Vicky Scales,5.0,"March 16, 2023",Great,Great product,
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Andrea torres,5.0,"December 1, 2022",A literal life saver,"With the days getting colder, I was worried what I would do when bathing my dog. Luckily I saw this ok tiktok and bought it. My dog loves it and it really does reduce the dry time and the amount of water drops on my floor.",One
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Katie,3.0,"March 6, 2023",SO CUTE but BAD VELCRO,This is honestly the cutest little robe for our golden retriever and it fits perfect. Good material. The only problem is the Velcro doesn’t stick at all so we have to pin it or just let it ride loose.,
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Bailey Marrotte,5.0,"January 28, 2023",Worth every penny,"I don't write reviews but this thing is so stinking cute! If you're thinking about it, BUY IT!",3
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Jillian,5.0,"November 19, 2022",Great robe for post toweling,"Not great as a towel, but perfect to wrap around our pup post bath + a good toweling. Helps keep our furniture dry as he trots around the house a little damp. And helps him stay warm if he’s a bit chilly afterwards. Plus it’s absolutely adorable.",5
Bathrobe,Bathrobe,BarkBox Premium Absorbent Hooded Dog Bathrobe Towel - Quick Drying Pet Towel for Bath & Beach Trips - Luxurious & Soft Bathrobe Towel for Dogs of All Breeds,https://www.amazon.com/Barkbox-Premium-Absorbent-Dog-Towel/dp/B09BRHX5ZV?ref_=ast_sto_dp&th=1,Libby,4.0,"September 17, 2022",Fun,"It’s not outrageously absorbent, I still have to use 2 towels to get my dog somewhat dry, but I love when he wears it! So cute!",One
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Vlaster,5.0,"May 26, 2021",Perfect storage solution for anyone!,"I love this toy bag!!! I actually got this for my daughter for her to hold her Paw Patrol toys in. She's 3 and loves that her pups have their very own Bark bag. They all fit and it makes it way easier for her to clean up and them find them when she want to get them out and play with them again. The handles are ""handy"" as she likes to haul it outside and dump them in the yard. It's super nice that it's felt so that there's no standing water if the toys happen to get wet during outside play. Perfect toy bag!!! I could see getting this storage bag for pool toys or even as a wet swimsuit hamper.",
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Jessica Fiola,5.0,"November 2, 2022","5/5, these types of dog toys have been great for my dogs",These balls have been sturdy and have lasted long despite their aggressive chewing. I have husky mixes and these are some of the only toys that last. They love them and they are great quality.,2
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Amazon Customer,3.0,"September 30, 2022","Fun for my labradoodle, but….","This was so much fun for my labradoodle! Chewy outside and a hard bone inside. But, he ripped it apart in less than 30 minutes. Fun for my fur boy but, not fun for my wallet. Not for super chewers!! Leaves dangerous bits.",
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Nicole,5.0,"June 24, 2021","Love it, oblong shape and all!","So I saw a lot of reviews about how it was oddly shaped. I think its supposed to be that way honestly and I like it. It's short enough for my puppy to get into the toys as well as my big dog which is what I wanted. As the picture show we have a lot of toys and this fits them all. It has sturdy handles and there's even a button to ""lock"" the flap in place if you wanted to. All in all, I really like this for my dogs and I would recommend it for anyone looking for something easy to move around, store lots of toys and easy to pack away if you move.",3
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Marissa,3.0,"June 24, 2022","Labs-1, Toy-0","I have two labs at home, and the only toys they've been unable to destroy within a day or two are Playology. I was hoping this one would last a while, but nope. It lasted maybe an hour before one of the furry ones chewed an end of the cob to pieces. Unfortunately I had to throw it away the day I gave it to the dogs, otherwise I would've attached a photo. If your dog is a light chewer, this would be much more fitting.",One
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Amy Lewis,5.0,"November 13, 2022",Dog crack!,I absolutely love ANYTHING from Bark! But this definitely holds up better than the squeaky toys I was buying from a big box store 3 times a week!!,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Lisa Thompson,5.0,"May 4, 2021",Can’t go wrong,Dogs love it! Can’t go wrong with Barkbox toys,
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,KM,5.0,"March 22, 2021",THE CELERY IS AWESOME,"I got the ‘celery’ toy and so far it’s awesome. It’s super thick and has a narrow channel to put peanut butter or that kong cheese. My puppy is a piranha and destroys stuff but so far he hasn’t even left a dent in this toy. It’s super easy to refill. Once I put peanut butter in it, I smash some of his kibble down in it. I have 5 dogs and clearly need to order a few more of these so everyone can have one. As a side note, I’ve been getting Bark Box for YEARS and literally have never dealt with a company with better customer service. They are hands down deserving all the success in the world. Love them!",One
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Machig Dolma,5.0,"June 11, 2021",Didn't last long... On the outside.,"God, this toy is ingenious. Yes, the outside didn't last long. DO NOT LISTEN WHEN IT SAYS TO THROW AWAY THE TOY ON THE INSIDE!! Just cut the fabric all off, keep the ball that's within it. I'm sure that was the original intent to begin with, but the message inside the fabric is so misleading. My Chocolate Labrador loved it as a mashed potato ball, and loved it even more with the black ball within it. That ball unfortunately has gone missing right now, and he's pretty bummed about it. So, lovely toy! Sure, a mashed potato it is now not. However, he loves it regardless of what it transitioned to. :D",2
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Amazon Customer,5.0,"January 1, 2023",Finally something durable,My dog chews through EVERY toy and has finally met his match with this one. It’s really durable!,
Toys,Tough,"Barkbox Scented Food Themed Dog Toys & Chews, Tough Rubber & Nylon Super Chewer Treat Dispensing Puzzle Toys, Balls, & Teething Toys for Small, Medium, & Large Dogs & Puppies",https://www.amazon.com/Barkbox-Scented-Dispensing-Teething-Puppies/dp/B08DRSR1ML?ref_=ast_sto_dp&th=1&psc=1,Amazon Customer,3.0,"June 14, 2022",not worth the price,"I've bought a few things from BarkBox and this one is the most disappointing. Way overpriced - I bought a small toy based on my dog's weight and it's tiny! It's not hazardous but my dog is just not that interested compared to how he is with other toys. It's too small and he has already shred it a little in a couple hours ( he is a 13 lb Bichon puppy). At best, this is worth half the price",One
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Emily B.,5.0,"April 20, 2021",Bun no nom this,"Thought my rabbit would like it, he does not.",
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Andrea Near,5.0,"April 21, 2021",Pups love it!,I have 2 dogs and they fight over it,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Amazon Customer,5.0,"March 21, 2021",Super duty,Would be perfect for a dog that likes to chew,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,lucy,5.0,"July 2, 2021",Durable,Great for aggressive chewers!,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,toni mcbee,2.0,"November 12, 2021",Too hard,This is to hard for my great pyrenees. Vet said any toys that you can push your finger nail is tough for a dog to chew one. Regret this purchase because if that. My dog who loves chewing on sticks had no interest in this anyways.,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Ashley Beers,5.0,"May 5, 2021",Great,Great my dogs love it!,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Sally Breyer,5.0,"March 17, 2021",Great purchase,Our frenchies love this Barkbox chewer!,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,KerriH,5.0,"March 7, 2021",Very good for a dog that loves to chew,Great toy for a destructive chewer,
Toys,Tough,"Barkbox Scented Tough Dog Toys, Bones, and Chews, Rubber and Nylon Super Chewer Teething Toys for Small, Medium, and Large Dogs and Puppies",https://www.amazon.com/BarkBox-Tough-Aggressive-Chewers-Chopper/dp/B08DSMYXCY?ref_=ast_sto_dp&th=1&psc=1,Crystal,5.0,"May 10, 2021",Decent,Pup loves it,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Victor R. Prince Jr.,2.0,"June 3, 2021",Not great--too small despite being the right size,"My dog pulls a lot, admittedly, but this harness is by no means a no-pull harness. It doesn't really compare to our other more substantial no-pull harnesses. It's also very small around the neck and waist, which seems very uncomfortable for the dog and ends up making it ineffective against pulling. Can't really recommend at all. It does look ok, but nothing to write home about.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,space21st,1.0,"May 10, 2021",Updated Review: Does not work great!,"Orginal Review: This harness is very well put together. My dog does not seem bothered by it in the slightest. It has nice padding and the straps don't dig into his skin as other harnesses can. Updated review: After a couple of months, this is the worst dog harness I've ever had. Usually, we keep the same harness for years but this one we had to do away with. It is difficult to keep the rubber straps from loosening. It has become a daily hassle to keep them tighter. I've never had a harness that would keep coming off a dog, but this one sure does. I would not recommend this harness.",
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Paul G. Brannan,5.0,"June 4, 2021",This harness works great.,It is easily adjusted and works well on my dog.,
Walking Gear,Bundle,"BarkBox Walking Gear Leash and Collar Bundle â€“ Odor Proof, Waterproof Adjustable Dog Collar with Waterproof Leash",https://www.amazon.com/BarkBox-Walking-Leash-Collar-Bundle/dp/B0B9WXZZMY?ref_=ast_sto_dp&th=1&psc=1,Jon B. Ruscitto,5.0,"June 27, 2021",Fits great.,Looks great. He really enjoys his new harness.,
