URL,City,State,ZIPCode,TollFreeNumber,BusinessFax,BusinessWebsiteAddress,PrimaryContact,PrimaryContactJobTitle,PrimaryContactEmail,InstallationLevel,Servicesoffered,YearEstablished,CFESAMembersince,MemberGroup,CFESAGeographicalRegion
https://cfesa.com/directory/industrial-electric-commercial-parts-service-inc-2/,Huntington Beach,California,92649,N/A,714-379-7109,http://ieserve.com,Robert Bell,General Manager,robert.bell@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/industrial-electric-commercial-parts-service-inc/,San Diego,California,92121,N/A,858-824-1729,http://ieserve.com,Jeri Farrar,General Manager,jeri.farrar@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/imperial-range/,Corona,California,92879,N/A,951-281-1878,http://www.imperialrange.com,Paul Yellish,N/A,pyellish@imperialrange.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/ilani-resort-and-casino-cowlitz-tribal-gaming/,Ridgefield,Washington,98642,N/A,N/A,https://ilaniresort.com/,Jeffery Young,Director of Facilities,jyoung@ilaniresort.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 1
https://cfesa.com/directory/ignitor-labs/,Schaumburg,Illinois,60173,N/A,N/A,https://www.ignitorlabs.com/,Buck Seward,President,dseward@ignitorlabs.com,N/A,N/A,2002,N/A,Non-service Company - CFESA Affiliate Member,Region 2
https://cfesa.com/directory/icu-mechanical-company/,Lafayette,Indiana,47905,N/A,765-474-5031,http://www.icumechanical.com,Joshua Whited,N/A,service@icumechanical.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/ice-o-matic/,Denver,Colorado,80239,800-423-3367,N/A,http://www.iceomatic.com,Luis Cardenas,Field Service Manager,luis.cardenas@iceomatic.com,N/A,N/A,N/A,2017,Manufacturer Company - CFESA Associate Member,Region 1
https://cfesa.com/directory/hytek-service/,Portrland,Oregon,97230,N/A,N/A,N/A,Kevin Hynes,N/A,N/A,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/hutto-refrigeration-sales-services-llc/,North Charleston,South Carolina,29405,N/A,843-744-3586,http://www.huttorefrigeration.com,Francis Hutto,General Manager,huttomailbox@gmail.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",1948,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/hubbell-water-heaters/,Stratford,Connecticut,6605,N/A,203-378-3593,www.hubbellheaters.com,Chris LaBella,N/A,clabella@hubbellheaters.com,N/A,N/A,1920,2003,Manufacturer Company - CFESA Associate Member,Region 6
https://cfesa.com/directory/hri-commercial-food-service/,Erie,Pennsylvania,16508,814-464-6057,N/A,https://hriusa.com,Cuyler Lewis,N/A,cuyler@hriusa.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/twc-services-inc-greenville-sc/,Greer,South Carolina,29651,1-855-698-9224,N/A,www.twcservices.com,Ryan Snow,N/A,ryan.snow@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-ft-myers-fl/,Ft. Myers,Florida,33966,855-698-9224,N/A,www.twcservices.com,Scott Buckley,N/A,scott.buckley@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/trimark-service-miami/,Sunrise,Florida,33323,N/A,N/A,N/A,Peter Hardy,N/A,N/A,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/twc-services-inc-gainesville-fl/,Ocala,Florida,34470,855-698-9224,N/A,http://www.twcservices.com,Matt Goff,Operations Manager,matt.goff@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-ft-lauderdale-fl/,Pompano Beach,Florida,33069,1-855-698-9224,N/A,www.twcservices.com,Darron Green,N/A,darron.green@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-des-moines-ia/,Des Moines,Iowa,50321,N/A,515-323-5170,http://www.twcservices.com,Paul Morrison,President,pmorrison@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1906,1985,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/twc-services-inc-dothan-al/,Dothan,Alabama,36303,1-855-698-9224,N/A,http://www.twcservices.com,Robert Springfield,Operations Manager,Robert.Springfield@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/twc-services-inc-columbia-sc/,Cayce,South Carolina,29033,1-855-698-9224,N/A,http://www.twcservices.com,Alex Manley,N/A,alex.manley@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-charlotte-nc/,Charlotte,North Carolina,28273,1-855-698-9224,N/A,http://www.twcservices.com,Shonn Lawrence,N/A,shonn.lawrence@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-charleston-sc/,Ladson,South Carolina,29456,1-855-698-9224,N/A,www.twcservices.com,Joe Rondon,N/A,joe.rondon@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-chattanooga-tn/,Chattanooga,Tennessee,37415,855-698-9224,N/A,http://www.twcservices.com,Gregory Nations,Operations Manager,N/A,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",2013,2014,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-blue-ridge-ga/,Blue Ridge,Georgia,30513,N/A,N/A,http://www.twcservices.com,Ziggy Zeigman,Operations Manager,ziggy.zeigman@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/twc-services-inc-atlanta-ga/,Mableton,Georgia,30126,1-855-698-9224,N/A,www.twcservices.com,Dustin Davidson,N/A,dustin.davidson@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/united-service-technologies-inc-3/,Spring,Texas,77373,N/A,714-630-4689,www.ustservice.com,Nick Heidkamp,N/A,nick.heidkamp@ustservice.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/twc-services-inc-asheville-nc/,Asheville,North Carolina,28801,N/A,N/A,www.twcservices.com,Sean Stephens,Operations Manager,sean.stephens@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/wood-stone-corporation/,Bellingham,Washington,98226,N/A,N/A,https://woodstone-corp.com/,Don Binkley,"Technical Service, Manager",Donb@woodstone.net,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/wilbur-curtis/,Montebello,California,90640,N/A,323-837-2405,http://www.wilburcurtis.com,Randalyn Gavis,N/A,rgavis@wilburcurtis.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/whc-services-group/,Windsor,Ontario,N8T 3C7,N/A,N/A,https://whcservicesgroup.com/,Jeff Charuk,N/A,N/A,Installation Level I,"Electric, Refrigeration",N/A,2021,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/wilson-enterprises/,Vancouver,Washington,98660,N/A,306-696-9300,http://wilsonenterprisesllc.com,Tom Reinhardt,Principle,tom@wilsonenterprisesllc.com,Installation Level I,"Electric, Electronic, Gas, Steam",2000,N/A,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/whaley-foodservice-savannah/,Savannah,Georgia,31405,N/A,912-236-4949,http://www.whaleyfoodservice.com,Todd Curtis,N/A,todd.curtis@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-wilmington/,Wilmington,North Carolina,28405,N/A,910-332-0080,http://www.whaleyfoodservice.com,Brett Marshall,N/A,brett.marshall@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-raleigh/,Garner,North Carolina,27529,N/A,919-779-2224,http://www.whaleyfoodservice.com,Terry Humphries,N/A,terry.humphries@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-orlando/,Orlando,Florida,32807,N/A,888-337-8889,www.whaleyfoodservice.com,Sandi Halcomb,N/A,sandi.halcomb@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-myrtle-beach/,Myrtle Beach,South Carolina,29577,N/A,843-626-2632,http://www.whaleyfoodservice.com,Paul Schreiner,N/A,paul.schreiner@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-nashville/,Nashville,Tennessee,37211,N/A,615-882-0827,http://www.whaleyfoodservice.com,Brent Scully,N/A,billy.smith@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/xoi-technolgies/,Nashville,Tennessee,37203,N/A,N/A,http://www.xoi.io,Sidney Snyder,Event Coordinator,ssnyder@xoi.io,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 4
https://cfesa.com/directory/whaley-foodservice-jacksonville/,Jacksonville,Florida,32220,N/A,904-725-5025,http://www.whaleyfoodservice.com,Keith Flowers,N/A,keith.flowers@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-greenville/,Greenville,South Carolina,29607,N/A,864-770-8993,http://www.whaleyfoodservice.com,John Nalley,N/A,john.nalley@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-mobile/,Mobile,Alabama,36609,844 851-7042,N/A,http://www.whaleyfoodservice.com,Keith Flowers,N/A,service-mobile@whaleyfoodservice.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Certified Company,Region 4
https://cfesa.com/directory/whaley-foodservice-greensboro/,Greensboro,North Carolina,27406,N/A,336-808-4917,http://www.whaleyfoodservice.com,Keith Tomlinson,N/A,keith.tomlinson@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-columbia/,Lexington,South Carolina,29072,N/A,803-996-9921,http://www.whaleyfoodservice.com,Chuck Anderson,N/A,chuck.anderson@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-charlotte/,Charlotte,North Carolina,28273,N/A,704-529-1558,http://www.whaleyfoodservice.com,Mick Jackson,N/A,mick.jackson@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-chattanooga/,Chattanooga,Tennessee,37421,N/A,423-425-9806,http://whaleyfoodservice.com,Edward Phillips,N/A,ed.phillips@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/whaley-foodservice-charleston/,North Charleston,South Carolina,29418,N/A,843-329-0431,http://www.whaleyfoodservice.com,Jeff Torrence,N/A,jeff.torrence@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/whaley-foodservice-birmingham/,Birmingham,Alabama,35209,844 715-6330,N/A,http://www.whaleyfoodservice.com,Edward Phillips,N/A,service-birmingham@whaleyfoodservice.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/whaley-foodservice-atlanta/,Norcross,Georgia,30071,N/A,678-243-7974,http://www.whaleyfoodservice.com,Bryan Schmidt,N/A,jeff.skelton@whaleyfoodservice.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/united-service-technologies-inc-2/,Anaheim,California,92806,N/A,714-630-4689,www.twcservices.com,Vince Vidales,N/A,vince.vidales@ustservice.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/united-service-technologies-inc/,Lathrop,California,95330,N/A,714-630-4689,www.ustservice.com,Rodger Smelcer,N/A,rodger.smelcer@ustservice.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/united-refrigeration-inc/,Philadelphia,Pennsylvania,19154,215-698-9100,N/A,N/A,Rob Bryant,Foodservice Business Unit Manager,rbryant@uri.com,No Installations,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,Region 5
https://cfesa.com/directory/unified-brands/,Jackson,Mississippi,39272,N/A,888-864-7636,http://www.unifiedbrands.net,Joe White,N/A,jwhite@unifiedbrands.net,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/twc-services-inc-west-palm-beach-fl/,Riviera Beach,Florida,33404,855-698-9224,N/A,http://www.twcservices.com,Nick De Canto,Operations Manager,Nick.DeCanto@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-tampa-fl/,Tampa,Florida,33626,1-855-698-9224,N/A,www.twcservices.com,Mike Hoosac,Operations Manager,mike.hoosac@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-space-coast-fl/,Sanford,Florida,32771,855-698-9224,N/A,https://www.twcservices.com,Ryan Konitzer,Operations Manager,Ryan.Konitzer@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1906,N/A,Service Company - CFESA Voting Member,Region 3
https://cfesa.com/directory/twc-services-inc-sebring-fl/,Sebring,Florida,33876,855-698-9224,N/A,www.twcservices.com,Keith Wheeler,N/A,Keith.Wheeler@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-savannah-ga/,Garden City,Georgia,31408,1-855-698-9224,N/A,www.twcservices.com,Ray Sherman,N/A,ray.sherman@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-sarasota-fl/,Bradenton,Florida,34211,855-698-9224,N/A,http://www.twcservices.com,Brandon Hall,N/A,Brandon.hall@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-panama-city-fl/,Panama City,Florida,32405,855-698-9224,N/A,http://www.twcservices.com,Eric Santos,N/A,eric.santos@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/twc-services-inc-raleigh-nc/,Youngsville,North Carolina,27596,N/A,N/A,http://www.twcservices.com,Chris Colbert,Operations Manager,chris.colbert@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/twc-services-inc-orlando-south-fl/,Orlando,Florida,32809,1-855-698-9224,N/A,http://www.twcservices.com,Mark Hockman,N/A,Mark.Hockman@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-orlando-north-fl/,Sanford,Florida,32771,1-855-698-9224,N/A,www.twcservices.com,Damon Bastin,N/A,Damon.Bastin@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/twc-services-inc-nashville-tn/,Nashville,Tennessee,37210,N/A,N/A,www.twcservices.com,Greg Nations,Operations Manager,greg.nation@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-mobile-al/,Mobile,Alabama,36619,1-855-698-9224,N/A,www.twcservices.com,Brian Archer,N/A,Brian.Archer@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/twc-services-inc-miami-fl/,Medley,Florida,33178,855-698-9224,N/A,http://www.twcservices.com,Dane Mosse,Operations Manager,dane.mosse@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/twc-services-inc-macon-ga/,Byron,Georgia,31008,N/A,N/A,https://www.twcservices.com/,Dustin Davidson,Operations Manager,maconservice@twcservices.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/twc-services-inc-jacksonville-fl/,Jacksonville,Florida,32256,1-855-698-9224,N/A,www.twcservices.com,Craig Walker,Operations Manager,Craig.Walker@twcservices.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/wce-inc/,Gilbert,Arizona,85233,N/A,480-832-7555,http://www.WCECommercial.com,Josh Zolin,N/A,info@windycityaz.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
